130,4671,40.730769,-73.9974505
131,288,40.8134844303353,-74.07433032989502
133,987,40.75568181015381,-73.88307005845945
134,1444,40.758505337427664,-73.97652626037598
135,1385,40.70247981049142,-73.79981203922165
136,11,40.68968493541091,-74.17938709259033
137,7245,40.71285903453827,-73.87741935714287
138,5,40.707149,-73.99057
140,284,40.73652697126574,-73.9905595779419
142,1343,40.73561850046403,-73.99721413850784
143,1373,40.65556631523727,-74.0083941052192
144,1716,40.74434648174866,-73.99543065278503
145,6751,40.70924711909085,-74.01355147361755
146,519,40.71110949732056,-74.00504350662231
147,7503,40.736901,-73.8785
148,810,40.95158380800399,-74.08855676651001
149,3514,40.725730202803845,-73.79252672195435
151,4027,40.725551325924265,-73.99476528167725
153,165,40.89621269901943,-73.87670483270945
154,35,40.738949,-73.989828
155,2461,40.63904061589954,-73.99794101715088
158,461,40.74019487541442,-73.98346493517978
159,2713,40.747048,-74.15257036685944
160,1656,40.80050589400566,-74.20418389625108
161,3310,40.826702515225065,-73.95129203796387
162,8556,40.7495279,-73.9947032
164,2076,40.76050365575564,-73.94384937087554
166,1993,40.791172,-73.944024
167,3210,40.78911988122579,-73.97335052490234
168,1,40.75280620914171,-73.97717535495758
169,951,40.664795945581965,-73.92295351101858
170,72,40.66421141550086,-73.91474954903893
171,453,40.799246378690846,-73.93220766956706
172,1004,40.841927,-73.873511
177,981,40.83260433886108,-73.86046496281456
178,7709,40.73447832156747,-73.99024844169617
179,897,40.83487295164295,-74.22620648606099
180,6330,40.925826,-73.835898
181,1036,40.73569746375886,-73.81249842275241
183,219,40.75756480347108,-73.96864592496735
184,1977,40.70024353438826,-73.9411211013794
185,1614,40.72098907275997,-73.98104874535339
187,524,40.77226863280218,-73.93010370763156
189,1457,40.83991796598711,-73.87893676757812
190,3836,40.9657708121501,-74.0756607055664
191,450,40.7526195459056,-73.99336294005377
192,913,40.744047317914,-73.98402736930704
193,286,40.80494,-73.992149
194,96,40.70964742200671,-74.01051729615469
195,69,40.70972827284494,-74.01076978215657
196,3753,40.70491221172606,-74.01401281356812
197,1991,40.87097828520945,-73.82876808947316
198,2584,40.69783672870847,-73.92736598127738
199,229,40.86782694231008,-73.82703923160857
200,1065,40.78986319381769,-73.94593309268163
202,5111,40.868125922072615,-73.8257646560669
204,1777,40.612495623372205,-73.98887973002674
205,8570,40.741579,-74.029635
208,1040,40.758846660085474,-73.9895510673523
209,8242,40.74724254,-74.15266696
212,190,40.70145732419213,-74.01321428847186
216,3570,40.74763188753914,-73.98638613123016
217,1922,40.761471535292976,-73.96677374839783
218,2645,40.72603917082711,-73.98208379745483
219,4582,40.695941850543576,-73.99039194274509
220,1083,40.72634864558351,-73.98415714502335
221,1978,40.84835183889757,-73.83081857572387
222,3716,40.83309951197968,-74.01021480560303
224,8925,40.626435638129095,-74.01344955620925
225,5117,40.69958070509618,-73.91140241689858
226,2490,40.74866717767752,-73.98837625980377
230,147,40.60189764651378,-73.99352073669434
231,626,40.69321217941903,-73.93010370763156
232,7023,40.825273660063935,-73.92996311187744
233,4528,40.82720714615709,-73.92603062509322
234,662,40.73946479913673,-74.00265603689895
235,585,40.79889202318283,-74.11812337576457
236,3466,40.81022009968992,-73.96047592163086
237,1351,40.70234499714752,-73.99068489671282
239,488,40.71800153431413,-73.99028290313753
240,292,40.931951,-74.132019
242,3718,40.6997717683002,-74.01339054107666
244,133,40.75269756436712,-73.99003612905999
246,1082,40.917332043073934,-74.1885824928771
247,8467,40.76504877198539,-73.8195435104015
248,10,40.73528249691621,-73.99040315158283
249,1452,40.73506258918989,-73.99080514490619
250,8766,40.74871698853719,-73.98815948790144
251,5936,40.76528965936316,-73.81984793985457
252,3979,40.7055407474374,-74.00825638391181
253,4905,40.67314689987917,-73.9989542278136
255,150,40.89002830179658,-74.07025337219238
256,664,40.69351488369677,-73.99171189097368
257,4842,40.95589866525352,-74.06818444009077
258,2989,40.69415730258867,-73.99187257970313
259,208,40.95634251626308,-74.06902771574032
260,7770,40.750034436988265,-73.98903755164535
262,540,40.61848447230498,-73.75366953292578
264,1637,40.61848447230498,-73.75366953292578
266,801,40.75005297929758,-73.97360801696777
271,358,40.74902921051218,-73.99237186168206
273,1799,40.74512069910293,-73.99247516123957
274,2469,40.86236520399265,-74.19631719589233
275,1226,40.61252119041974,-73.91296403631098
276,931,40.661205798151336,-73.88063192367554
277,2099,40.95620483337088,-74.06860321010105
278,38,40.6444055420497,-74.0729570388794
280,7012,40.74951365349984,-73.98762576091778
283,33,40.75650612666626,-73.98802757263184
287,1872,40.78684822470861,-73.7891039524069
288,8695,40.78751600088695,-73.78943140780048
289,93,40.73977358599364,-74.00257587432861
291,3675,40.63137917724519,-73.9514422416687
293,2503,40.824774703393686,-73.94421629695893
295,124,40.742016043363805,-74.00516336676101
296,22,40.917335441802095,-74.0756607055664
297,3213,40.747744648563874,-73.9853024482727
298,176,40.75696158119556,-73.9898237883206
299,39,40.75047562272483,-73.94028425216675
302,3838,40.693216517472514,-73.98999899625778
305,8668,40.729369,-73.998868
307,2688,40.72898242586681,-73.9958381652832
308,8933,40.73702362705514,-73.98658125865622
310,7569,40.71242695613879,-73.98925065994263
316,158,40.7373,-74.03744
317,4432,40.620465,-74.00710102
318,2366,40.73729142446389,-74.03733632862806
319,186,40.69147464622913,-73.98738384246826
320,6151,40.67275509672217,-73.775631
322,3009,40.729545,-73.986137
323,8791,40.70311887,-73.987736
324,5604,40.737367546551965,-73.99015090774017
325,6142,40.706440404551344,-74.00612169096566
328,41,40.74621884426983,-73.98151935953092
330,249,40.68430737873073,-73.97759780287743
332,311,40.81554068461798,-73.95842347218186
333,338,40.800356,-73.94687168
334,86,40.94709963333333,-74.072561
335,183,40.82809886666084,-73.93391132354736
336,3485,40.821344149632274,-73.95403861999512
337,1242,40.71814377480724,-74.00015652179718
339,1197,40.75275186110882,-73.97305386754967
341,425,40.74803725830298,-73.94687175750732
343,1778,40.714464086511576,-73.9991158246994
344,7879,40.7545168847519,-73.97339823381394
345,188,40.96541694223362,-74.06288376421803
346,3405,40.75371559794147,-73.98094721858729
348,1807,40.76355592117652,-73.97286772727966
349,2966,40.77589236566533,-73.95573145038074
350,105,40.93508141690897,-73.96537147003376
351,8942,40.68980100205988,-73.7210965214738
352,1393,40.75356408930207,-73.97953033447266
356,2252,40.84769339441966,-73.900887966156
358,3087,40.78302025831567,-73.94907872385646
359,81,40.7117844949098,-74.00208234786987
361,270,40.71421605600625,-74.00596618652344
362,2464,40.71265872860487,-74.00588035583496
364,3891,40.75803174296939,-73.97142385887315
365,20,40.71343536379427,-73.95807266235352
366,1110,40.88899013040254,-74.0558123588562
368,109,40.910894,-74.031547
369,5632,40.742152600205785,-73.82756765488456
370,8309,40.9261047848532,-74.09925694632102
372,44,40.67837610578439,-73.90339851379395
374,832,40.76028084171016,-73.95057115870543
375,5026,40.747558,-73.993104
376,1511,40.63404533026696,-74.14161270853154
377,1960,40.63129905755473,-73.95096148591898
378,2189,40.63118003289066,-73.9510246270118
379,4789,40.932806255079214,-74.07115459442139
380,7427,40.75102830623012,-73.87264966964722
381,3089,40.712033033064166,-74.00699299251195
382,253,40.90266453914116,-74.00578886034883
383,337,40.73122649796362,-73.98887973002674
385,6437,40.82645768144472,-73.89482953406639
386,1119,40.896905775860006,-74.03017044067383
387,1140,40.77799851907054,-73.95386021482283
388,2695,40.8985172327846,-74.02913150536541
389,8900,40.680478363795984,-73.9749708319223
391,3,40.75722129839836,-73.99154663085938
392,164,40.74911014966418,-73.98845672607422
394,6574,40.622294637823046,-74.02759377886963
395,1621,40.756025741869145,-73.97033335240646
397,1467,40.75557964275588,-73.97086143493652
398,4007,40.75892783097537,-73.96144262467183
399,2804,40.75918262141176,-73.96217731622924
402,3026,40.57840084043545,-73.93618583679199
405,1814,40.764016,-73.82947598
406,3577,40.71655807771725,-74.00008678436278
407,1673,40.834873,-74.225148
408,3707,40.63216903989131,-73.94998566640727
409,5947,40.91244812694391,-73.998075
410,2438,40.7106834327866,-74.00461247163237
412,1635,40.81143815229546,-74.06779646873474
413,3351,40.89859144490384,-73.84778739924586
414,4956,40.78898753071118,-74.25901478846667
415,2875,40.74227764235143,-73.98525553606459
416,1212,40.64250711434345,-73.88739668602256
417,6287,40.66342760828679,-74.23399686813354
418,4474,40.82406998798592,-73.8930669417162
421,2733,40.75605706725121,-74.23554035653764
422,735,40.77912606570555,-73.95490489457822
424,745,40.81681580433024,-73.94139250202096
427,4907,40.733848,-74.00505
430,3698,40.882241619308815,-74.2096209526062
431,6,40.756489872673846,-73.98626804351807
434,557,40.677036,-73.972353
435,4808,40.734770989672406,-74.10484313964844
436,6178,40.67929277284536,-73.99570611375357
438,3127,40.72343212477769,-74.00055530971083
439,732,40.70919832245443,-74.01118576526642
442,63,40.74272121548715,-73.99276210416295
443,152,40.76071686239771,-73.91834636014222
446,1550,40.73228891214305,-74.01051196130837
447,8,40.76117085825042,-74.01128768920898
448,835,40.66263818239269,-73.90887022018433
449,4401,40.73308000062968,-73.9998722076416
452,746,40.73158408988183,-74.00021553039551
453,175,40.96532877881822,-74.06292392141155
454,495,40.61960195296289,-74.00806701695224
455,852,40.82998413731276,-73.98887973002674
456,690,40.75615113,-73.978965
457,7499,40.76042728620973,-73.97769570350647
458,2388,40.740223,-73.982688
459,1379,40.755312350357976,-73.98122092140568
463,191,40.74611901545656,-73.99307012557983
464,2683,40.74755129813944,-73.98114057260048
465,1090,40.75485025788179,-73.98800493858226
466,6293,40.70445913548654,-74.00578312188485
468,1307,40.799194302240885,-74.09895295732946
469,4311,40.88989838302784,-74.0027187575326
470,2530,40.834227327033474,-73.88933746464586
472,601,40.77943655102251,-73.80902767181396
474,1139,40.777543,-73.813097
475,6969,40.74716991449647,-74.00063565038526
477,4256,40.71925780607042,-74.04154300689697
478,1044,40.75313016065781,-73.97621627458902
479,2799,40.72828321132057,-73.99559140205383
480,678,40.75811656795351,-73.99289983661367
482,3960,40.84274539270614,-74.1011783748029
487,7317,40.7636878120714,-73.96763001764619
490,1997,40.74516543756736,-73.9768418625638
491,1033,40.80713951975112,-74.17684116064805
492,2809,40.85328395428388,-73.97450594111876
493,1121,40.77792543423929,-73.96661281585693
494,1180,40.76169544463284,-73.92852213323012
498,8007,40.73946789133663,-74.00756777588721
499,2434,40.76215645567817,-73.96609179749629
500,848,40.85215695470352,-74.00433540344238
501,3518,40.69001786288236,-73.99341633242287
502,5328,40.88555107131714,-74.21359062194824
503,1154,40.73757,-74.0017
504,2538,40.724985078628535,-73.99588975417934
507,8687,40.71536265913705,-73.99738756483157
508,6699,40.7929378127389,-73.97319735356798
509,551,40.75538459186637,-73.9226245880127
510,3390,40.75589316605798,-73.92044470844333
511,198,40.724169079279605,-73.99721145629883
512,1588,40.76502267205817,-73.98019552230835
513,1520,40.74356460165412,-73.98216214776504
514,4520,40.626571,-73.97696897971106
515,1990,40.7435523173049,-73.98197849420325
516,156,40.95105710437937,-74.08986568450928
517,4786,40.74510703877938,-73.9783501625061
518,1155,40.94931791975774,-74.08792872284181
519,2499,40.947669894526186,-74.08349275588989
520,138,40.87454170662472,-74.09463109843134
521,5131,40.7910226,-74.1509775
522,1761,40.81866124816049,-74.1885824928771
523,881,40.79263095814757,-74.2000937461853
524,2065,40.667480389982366,-74.21548962593079
525,812,40.77519535932481,-73.81249842275241
526,1184,40.77519535932481,-73.81249842275241
527,3421,40.81592791796448,-73.95801020048518
528,24,40.71948548899754,-74.0427017211914
529,698,40.717891692153806,-73.99794101715088
530,4918,40.7261153835653,-73.9836887612032
531,303,40.75831461619259,-73.9772837904573
532,2519,40.73880317471964,-73.90279769897461
533,590,40.73132216899088,-74.05938718735511
534,629,40.734169392726656,-74.0282392501831
535,3019,40.74554431251457,-73.98028542966405
537,993,40.74581150547076,-73.98004438197451
540,271,40.70819,-74.00648
543,3537,40.73046578912947,-73.98927858804879
544,2305,40.74455698610794,-73.99065019420007
546,78,40.732267009830224,-74.06304359436035
548,6364,40.7560997756636,-73.98785591125488
550,2753,40.75637696194763,-73.9676529760629
551,921,40.62729430124766,-73.95361626406626
553,8292,40.732758323855705,-73.98576631338501
554,0,40.750794799423865,-73.99357639021292
555,802,40.66053680138118,-74.17144322342962
557,201,40.75850533742767,-73.98914337158203
558,713,40.635055311991,-74.0117222070694
559,203,40.74490101607357,-73.99805899339255
560,238,40.74862247391861,-74.03892517089844
562,1113,40.78322231631631,-73.83344650268555
563,505,40.86679532183928,-74.10016536712646
564,2638,40.74751347786481,-73.99787535504552
565,68,40.73420076077984,-74.16483829470191
568,8012,40.77355996512672,-73.98314354351062
569,2621,40.74939032832351,-73.98286232535908
570,80,40.74119771684408,-74.00239165956324
571,8631,40.73967262925059,-74.00169729184604
574,781,40.71994085251552,-73.95129203796387
575,31,40.7714256153356,-73.97350072860723
576,5077,40.765279,-73.81657386271762
577,4288,40.7352186567552,-74.00994920143108
578,4469,40.76503892396417,-73.74358177185059
579,195,40.76305616209761,-73.74328136444092
580,371,40.74442473818606,-73.99649232309052
581,2605,40.88691373874851,-74.21341896057129
582,108,40.731155872068506,-73.98872764725327
584,623,40.84494497801863,-74.09463109843134
585,223,40.84637533928019,-73.96537147003376
586,247,40.84637533928019,-73.96537147003376
588,1039,40.91142654418945,-73.9869384765625
589,3554,40.753041896907845,-73.9890719854358
590,1021,40.76526206059751,-73.98003290350556
596,1537,40.70427281157053,-73.9867591687836
597,599,40.762827029146,-73.97336953664879
598,2512,40.73753501383214,-73.99030208587646
599,34,40.74109555804945,-73.99270534515381
600,1426,40.753402,-74.038721
601,3809,40.7260600748942,-73.99165450210911
603,8283,40.75196932538404,-74.15222953676555
606,29,40.75044987008408,-73.99221103886612
608,753,40.60259048645985,-73.98887973002674
610,1330,40.71057518520275,-73.81579267141066
612,2641,40.75827778801546,-73.98802757263184
613,999,40.742019,-74.048426
615,2218,40.66436017920261,-73.94593883293109
616,23,40.705953265881305,-73.99656772613525
617,1446,40.673615,-73.99171
619,55,40.71037756449118,-74.00755405426025
620,3339,40.72645218916927,-74.00225967250508
621,7536,40.726368,-73.98977
622,128,40.836080595143486,-73.82426211435131
623,5672,40.71145479886284,-73.98887973002674
627,5247,40.729813,-73.958467
629,709,40.8464543664312,-73.94216171197777
631,2047,40.74809415449163,-73.98609638214111
633,1077,40.71855465714273,-73.98899737888202
634,3823,40.721660896654456,-73.99736460996738
637,4168,40.75081989112107,-74.0038664652844
639,1815,40.75876539294497,-73.95249366760254
640,3747,40.78629710523134,-74.04612026108265
641,1616,40.720480045234375,-73.99355980323412
642,4687,40.75554295707458,-73.97036778954721
644,673,40.69211070019279,-73.98889981642176
646,7574,40.780408,-73.9528491
647,92,40.713565479798646,-73.97236347198486
648,3723,40.75018302371518,-73.99133205413818
649,568,40.7926289275032,-74.04188632965088
653,7512,40.73686901343388,-73.9913446019438
654,6279,40.702752212783246,-73.99069610553344
657,2156,40.74049401829621,-73.98710489273071
658,2353,40.73412061435751,-74.16445255279541
662,1213,40.72516293205118,-73.992159523528
665,395,40.708411471755454,-73.95790636539459
667,1598,40.718090320753845,-73.99999866268365
669,2936,40.7725569747767,-74.14161270853154
671,1105,40.730277,-74.008187
673,162,40.96535501903463,-74.06283213352812
674,8068,40.70543559708729,-74.00834819812775
675,389,40.76020331774989,-73.96292348447781
676,1108,40.70681537653545,-73.95348072052002
679,4089,40.717374,-73.997451
680,7136,40.753499070431374,-73.96910190582275
682,6050,40.747934,-73.987084
683,3480,40.75485632616687,-73.98597836494446
684,2488,40.71515505125825,-73.96037502101534
685,6846,40.7415995466274,-74.00364875793457
686,6890,40.74174586517669,-74.00336980819702
688,402,40.745793884066536,-73.90296936035156
689,8503,40.75642699336543,-73.98893998920552
690,60,40.7255768,-74.004252
695,8557,40.7400025458854,-74.00580033727628
697,3169,40.76633906356843,-74.21865463256836
698,2536,40.78292986145215,-73.83085012435913
707,366,40.696558013644136,-73.95361626406626
708,6816,40.874372,-73.91036466
709,2636,40.75279445210956,-73.97373112061709
710,290,40.72918161936382,-73.9905971288681
712,3887,40.71878936305442,-73.99280801499084
714,1488,40.73268976628568,-73.97463798522949
715,476,40.75274100802376,-73.97330797224723
718,5312,40.91014549538925,-74.07280806851442
719,4971,40.86590418380428,-73.89482953406639
720,489,40.70541414411096,-73.94938295189516
723,4,40.773839,-73.87122
724,322,40.86284175229376,-74.05562090890453
725,1060,40.86554661915456,-73.85753613051872
727,635,40.83664807467437,-74.11432385980143
731,57,40.71267092713338,-74.01193141937256
732,5635,40.9564888763106,-74.06877530709667
734,3595,40.95643122681711,-74.06887282865802
739,1199,40.676829026053525,-73.96343804293127
741,120,40.625784494598165,-74.0828838592642
742,1120,40.73675459511588,-73.99521589279175
743,1129,40.65979779957303,-74.11579728126526
748,6107,40.72023270282368,-73.99330729453456
749,404,40.74683429891953,-73.89155387878418
750,2560,40.734195,-74.00316
751,1422,40.94671189223704,-74.06816149376203
756,4126,40.81730240823581,-73.93573240048947
760,19,40.71430985040704,-73.94939443218914
761,3744,40.721719,-73.984641
762,2093,40.75739368035236,-73.99330097284587
763,1413,40.71362368518315,-73.94971014000632
764,5630,40.85724314680882,-73.9321617443114
766,119,40.71595073760232,-73.94959533722336
767,7451,40.72301578,-73.983394
768,1843,40.86486626554522,-74.06523581404612
769,2310,40.75765180683012,-74.03588760058483
770,1249,40.717952061710704,-73.98541049112558
771,2686,40.72330662896355,-74.00072746825762
772,1086,40.7646651291205,-73.98807048797607
773,4282,40.67482848044601,-73.97626876831055
774,4331,40.80135487762457,-73.9439010336709
776,5785,40.685454518757886,-73.71551513671875
777,4179,40.68262247134499,-73.7183639073073
778,4870,40.7823686576613,-73.94887781828542
779,274,40.7418191670992,-73.99140199090107
780,3355,40.7517259507129,-73.99347945959305
781,4220,40.728437304496765,-73.981822
783,1175,40.72721803205818,-74.05188610954036
784,3728,40.74325780467203,-73.98407936096191
787,136,40.72696606629052,-74.0383243560791
788,786,40.78549052086682,-73.95361626406626
790,6020,40.760898,-73.766524
791,1774,40.74051217947376,-74.00589215267118
792,91,40.758728399405584,-73.97855791454388
793,6778,40.78280355158054,-73.77417256445159
795,15,40.75372797263211,-73.98368835767094
796,2049,40.87744097115002,-73.90658830179062
798,111,40.787855984049095,-73.79333210698177
799,4043,40.734853,-73.988588
800,5585,40.731823,-73.9898
803,399,40.84066470643357,-74.16179180145264
805,3437,40.87436275426152,-74.13854777812958
806,896,40.87950459605868,-74.12986841096105
807,8207,40.638026,-73.999702
808,3611,40.79095220100642,-73.80611368575275
810,280,40.75365075876886,-73.96948390098557
811,5927,40.70780392,-74.006107
813,510,40.74137193935539,-73.98931503295898
814,3684,40.71775084928534,-73.95186267956281
815,2920,40.62225920956359,-74.17456984519958
817,6927,40.62197744056007,-74.17543364144144
819,8446,40.75955296395477,-73.96970200373488
820,1219,40.63580842646567,-74.19698238372803
821,5221,40.740690295685134,-73.99115521826296
826,5566,40.76087144655763,-73.98887973002674
828,6774,40.83003522934304,-74.13798570325802
830,2089,40.78058919476669,-73.98073882807061
831,332,40.75163299987047,-73.97588549950576
833,3689,40.72686016559601,-73.99980166666667
834,8565,40.736819,-73.995148
835,1726,40.743313,-73.97992594014012
837,3007,40.72820506950233,-73.99927559299557
839,483,40.785065635590186,-73.81249842275241
840,394,40.746513326247246,-74.00895646619486
841,97,40.73573434642415,-73.99056762456905
842,4384,40.737741,-74.033078
844,5443,40.72800677563629,-73.99914264678955
845,415,40.76364734011364,-73.97844135761261
846,7887,40.802926,-73.967636
850,955,40.87077690106772,-74.18019443750381
851,130,40.96533795,-74.0628079
854,1051,40.750746,-74.002286
855,7996,40.69334301335844,-74.00063278107605
856,4658,40.74613120785279,-73.97810339927673
857,4754,40.73286583591437,-73.99374344571585
858,3687,40.75909046091092,-73.98468017578125
863,1317,40.92401798641897,-73.99767450040193
866,6228,40.73891709652379,-74.0003429806233
867,441,40.76430758425931,-73.98882150650024
869,1183,40.74434084563527,-73.99042637629252
870,7467,40.747706,-73.98625592857142
872,3396,40.76609348850453,-73.98334441336685
874,6373,40.79300964375501,-73.97339249438126
875,1252,40.64220098230346,-73.98887973002674
876,1410,40.803844650607,-74.15335626699198
878,969,40.780227,-73.792836
879,651,40.78168478226392,-73.78896894871082
880,418,40.78168478226392,-73.78896894871082
882,8307,40.77106080202347,-74.0181376358204
883,1009,40.78168478226392,-73.78896894871082
886,1925,40.75214805919624,-73.97416157683648
891,962,40.666674206504105,-73.98817096588479
892,5076,40.87879402829101,-73.84333354735014
893,3715,40.74478805065155,-74.028754
896,1074,40.877199345212254,-73.836025107013
897,2510,40.83424989024898,-73.9452327809692
898,1784,40.73824750084677,-74.03024462799436
900,8167,40.739372213413816,-73.98498058319092
901,406,40.80927000313523,-73.94907116889954
902,1084,40.75817622525516,-73.9703505709776
903,3318,40.67282675532094,-73.99085998535155
905,2506,40.67589786738171,-73.92373427592095
907,2337,40.721941345858085,-73.9962589623642
908,2977,40.7238209721987,-73.98535072803497
909,4992,40.744279,-73.995839
910,5075,40.84450380011569,-73.88307005845945
912,331,40.85155841497341,-74.14161270853154
914,28,40.805144639820114,-73.93914699554443
915,434,40.771532064320695,-73.95629970544277
916,6011,40.728844,-73.978603
919,1357,40.74951025126238,-73.9716075225125
920,382,40.88108826152176,-74.07113588841028
921,3451,40.72705648280683,-73.98041169261889
922,3185,40.75705234069542,-73.96721102606091
923,112,40.80785512034932,-73.94546239164602
925,252,40.863929,-74.079579
926,1235,40.770765608517685,-73.95504839410326
927,1817,40.72321775167592,-73.95275115966797
929,421,40.80496514019883,-73.94109400181172
931,1289,40.73761,-73.987941
932,398,40.7722274447236,-73.98302876064133
933,7561,40.77203559417128,-73.90479984351838
934,3189,40.82787106175464,-74.10190679181018
936,3741,40.71918330855339,-73.98901459578161
937,106,40.96535583001569,-74.06285508050317
938,619,40.8118780892695,-73.90872122495026
940,1719,40.728345706846646,-73.9994477526927
941,17,40.705888200473375,-73.9900016784668
944,185,40.7645026089675,-73.9740800857544
946,5085,40.77867,-73.948125
950,5870,40.75789135498701,-73.92001066279377
956,6813,40.7885466814834,-73.97696812777984
957,5365,40.72453440892317,-73.99054689365978
958,7618,40.72259324307306,-74.00079633163301
960,50,40.78577311803029,-73.9509916305542
962,2354,40.78158643369462,-74.03603390827419
964,1203,40.597704131964136,-74.16509908485864
967,556,40.70477380546345,-73.94186034276925
976,581,40.70477380546345,-73.94186034276925
977,3147,40.86035289142279,-74.19816255569458
978,2769,40.7216130038783,-73.95814221792891
979,2286,40.83784887414401,-73.9439756576843
980,7603,40.737271,-73.996622
981,1822,40.73929092246981,-74.15574073791504
983,6210,40.70701805107019,-73.95018657082707
985,59,40.70956429635586,-73.79806280136108
986,6598,40.74219429627965,-73.78896894871082
987,3289,40.735687799616535,-73.81273680526725
988,2998,40.721215,-73.987393
989,918,40.850649632367606,-73.89570515031271
990,6348,40.71446356428516,-73.9988279770589
994,1211,40.759769494984965,-73.96155742041213
996,3435,40.75887312433252,-73.96266519579538
998,205,40.735604988736725,-73.9719633703152
999,1633,40.644099068159,-74.09980183101945
1000,676,40.73215319032559,-74.03588891029358
1002,442,40.73340972232626,-74.00285648282618
1003,2824,40.75625175475495,-73.97174527012704
1006,3476,40.80356163623484,-73.94186034276925
1007,605,40.82462308059908,-73.9413465789418
1008,4795,40.74043668515678,-73.98490545194795
1009,8826,40.80918185152032,-73.96172961389449
1011,3474,40.676851402943775,-73.95570849054509
1012,487,40.93508141690897,-73.96537147003376
1013,187,40.96532194280211,-74.06280344980541
1014,4543,40.72615562548205,-73.98364284819401
1015,5719,40.86085803867455,-73.85954898955855
1016,3992,40.862803360720974,-73.84731888771057
1017,4554,40.86616246600479,-73.86088013648987
1021,1124,40.93508141690897,-73.96537147003376
1022,766,40.75688403086968,-73.9865630865097
1023,334,40.74954092693113,-73.97773325443268
